Creador;El;ULib;FULib;Fe.entrega;Solped;CM;EntrgFinal;C.Rec.;V.Rec.;C.Fac.;V.Fac.;Antic.;Tp.cambio;TipoCambio;Cond.pago;Centro;Almacén;Doc.compr.;Posición;Contrato;IndBorrado;EstadLiber;Proveedor;Nombre;Material;Txt.brv.;Tp.imput.;Gpo.artíc.;Grp-Compr.;Tipo doc.;Cl.doc.;Liber.;GrupoLib.;EstrLiber;Gestión OC;Fecha doc.;Cantidad;UM pedido;CxCal;CxEnt;Valor neto;Valor efec;VxCal;VxEnt;Moneda;V.neto ML;ML;;PosSolPed;Fe.solic.;Respons.;Fe.Migo;Mot. Anul.;Negocia
Usuario 6;08.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 709;10;;;XX;;prov 126;;;K;grupo 9;6;F;;1;;;4;08.06.2022;2.009;UP;;;;;;;INR;153049.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;08.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 710;10;;;XX;;prov 126;;;K;grupo 9;6;F;;1;;;4;08.06.2022;2.008;UP;;;;;;;INR;47516.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;08.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 711;10;;;XX;;prov 126;;;K;grupo 9;6;F;;1;;;4;08.06.2022;2.003;UP;;;;;;;INR;64247.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 4;07.06.2022;Usuario 4;07.06.2022;10.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 712;10;;;X;;prov 319;;;;grupo 26;57;F;;1;;;6;07.06.2022;51.003;KG;;;;;;;INR;386744.00;INR;;10;03.06.2022;Usuario 4;;;
Usuario 6;07.06.2022;Usuario 6;13.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 713;10;;;XX;;prov 116;;;K;grupo 9;18;F;;1;;;4;07.06.2022;2.000;UP;;;;;;;INR;885641.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 714;10;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.008;UP;;;;;;;INR;82153.00;INR;;10;03.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 714;20;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.006;UP;;;;;;;INR;142687.00;INR;;20;03.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 714;30;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.002;UP;;;;;;;INR;154454.00;INR;;30;03.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 714;40;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.009;UP;;;;;;;INR;17665.00;INR;;40;03.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 714;50;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.008;UP;;;;;;;INR;172355.00;INR;;50;03.06.2022;Usuario 6;;;
Usuario 7;07.06.2022;Usuario 7;07.06.2022;30.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 715;10;;;X;;prov 110;;;K;grupo 64;44;F;;1;;;16;07.06.2022;2.000;UP;;;;;;;INR;206593.00;INR;;10;07.06.2022;Usuario 7;;;
Usuario 7;07.06.2022;Usuario 7;07.06.2022;30.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 716;10;;;X;;prov 110;;;K;grupo 64;44;F;;1;;;16;07.06.2022;2.009;UP;;;;;;;INR;68475.00;INR;;10;07.06.2022;Usuario 7;;;
Usuario 7;07.06.2022;Usuario 7;07.06.2022;30.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 716;20;;;X;;prov 110;;;K;grupo 64;44;F;;1;;;16;07.06.2022;2.003;UP;;;;;;;INR;478256.00;INR;;20;07.06.2022;Usuario 7;;;
Usuario 7;07.06.2022;Usuario 7;07.06.2022;30.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 716;30;;;X;;prov 110;;;K;grupo 64;44;F;;1;;;16;07.06.2022;2.005;UP;;;;;;;INR;962063.00;INR;;30;07.06.2022;Usuario 7;;;
Usuario 6;07.06.2022;Usuario 6;28.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 717;10;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.000;UP;;;;;;;INR;588147.00;INR;;10;03.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;10.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 718;10;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.008;UP;;;;;;;INR;100494.00;INR;;10;10.05.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;10.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 718;20;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.008;UP;;;;;;;INR;174560.00;INR;;20;10.05.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;10.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 718;30;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.002;UP;;;;;;;INR;163201.00;INR;;30;10.05.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;10.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 718;40;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.003;UP;;;;;;;INR;7797.00;INR;;40;10.05.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;09.06.2022;10.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 718;50;;;XX;;prov 36;;;K;grupo 9;18;F;;1;;;27;07.06.2022;2.009;UP;;;;;;;INR;132755.00;INR;;50;10.05.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;14.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 719;10;;;XX;;prov 318;;;K;grupo 9;1;F;;1;;;7;07.06.2022;2.005;UP;;;;;;;INR;90249.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;14.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 719;20;;;XX;;prov 318;;;K;grupo 9;1;F;;1;;;7;07.06.2022;2.000;UP;;;;;;;INR;261053.00;INR;;20;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;14.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 719;30;;;XX;;prov 318;;;K;grupo 9;1;F;;1;;;7;07.06.2022;2.000;UP;;;;;;;INR;126765.00;INR;;30;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;30.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 720;10;;;XX;;prov 49;;;K;grupo 9;18;F;;1;;;14;07.06.2022;2.004;UP;;;;;;;INR;69885.00;INR;;30;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;30.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 720;20;;;XX;;prov 49;;;K;grupo 9;18;F;;1;;;14;07.06.2022;2.009;UP;;;;;;;INR;52778.00;INR;;40;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 721;10;;;XX;;prov 49;;;K;grupo 9;17;F;;1;;;14;07.06.2022;2.000;UP;;;;;;;INR;388506.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 721;20;;;XX;;prov 49;;;K;grupo 9;17;F;;1;;;14;07.06.2022;2.001;UP;;;;;;;INR;404781.00;INR;;20;07.06.2022;Usuario 6;;;
Usuario 4;07.06.2022;Usuario 4;07.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 722;10;;;X;;prov 71;;;;grupo 83;57;F;;1;;;6;07.06.2022;73.002;L;;;;;;;INR;47117.00;INR;;10;07.06.2022;Usuario 4;;;
Usuario 4;07.06.2022;Usuario 4;07.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 722;20;;;X;;prov 71;;;;grupo 17;57;F;;1;;;6;07.06.2022;49.000;BOT;;;;;;;INR;645204.00;INR;;20;07.06.2022;Usuario 4;;;
Usuario 4;07.06.2022;Usuario 4;07.06.2022;07.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 723;10;;S;X;;prov 21;;;;grupo 39;57;F;;1;;;6;07.06.2022;61.008;KG;;;;;;;INR;516907.00;INR;;10;07.06.2022;Usuario 4;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;07.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 724;10;;;XX;;prov 84;;;K;grupo 111;15;F;;1;;;8;07.06.2022;2.001;UP;;;;;;;INR;1746749.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;18.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 725;10;;;XX;;prov 82;;;F;grupo 9;18;F;;1;;;14;07.06.2022;2.003;UP;;;;;;;INR;9526.00;INR;;10;07.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 726;10;;;XX;;prov 81;;;F;grupo 9;18;F;;1;;;4;07.06.2022;2.000;UP;;;;;;;INR;369437.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 727;10;;;XX;;prov 82;;;F;grupo 9;18;F;;1;;;14;07.06.2022;2.002;UP;;;;;;;INR;180457.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 727;20;;;XX;;prov 82;;;F;grupo 9;18;F;;1;;;14;07.06.2022;2.002;UP;;;;;;;INR;178007.00;INR;;20;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 727;30;;;XX;;prov 82;;;F;grupo 9;18;F;;1;;;14;07.06.2022;2.005;UP;;;;;;;INR;194203.00;INR;;30;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;08.06.2022;10.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 727;40;;;XX;;prov 82;;;F;grupo 9;18;F;;1;;;14;07.06.2022;2.001;UP;;;;;;;INR;209274.00;INR;;40;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;15.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 728;10;;;XX;;prov 28;;;K;grupo 139;29;F;;1;;;4;07.06.2022;3.000;UN;;;;;;;INR;6926.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;15.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 728;20;;;XX;;prov 28;;;K;grupo 158;29;F;;1;;;4;07.06.2022;3.003;UN;;;;;;;INR;16567.00;INR;;20;06.06.2022;Usuario 6;;;
Usuario 6;07.06.2022;Usuario 6;07.06.2022;15.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 728;30;;;XX;;prov 28;;;K;grupo 158;29;F;;1;;;4;07.06.2022;5.003;UN;;;;;;;INR;18338.00;INR;;30;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;07.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 729;10;;;XX;;prov 21;;;K;grupo 173;18;F;;1;;;4;06.06.2022;2.003;UN;;;;;;;INR;20100.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;07.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 729;20;;;XX;;prov 21;;;K;grupo 173;18;F;;1;;;4;06.06.2022;2.002;UN;;;;;;;INR;3535.00;INR;;20;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;07.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 730;10;;;XX;;prov 52;;;F;grupo 50;18;F;;1;;;14;06.06.2022;13.008;UN;;;;;;;INR;48743.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;07.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 730;20;;;XX;;prov 52;;;F;grupo 50;18;F;;1;;;14;06.06.2022;10.001;UN;;;;;;;INR;3187.00;INR;;20;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;03.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 731;10;;;XX;;prov 317;;;P;grupo 9;15;F;;0;;;14;06.06.2022;2.004;UP;;;;;;;INR;3516901.00;INR;;20;03.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;;03.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 732;10;;;;;prov 317;;;P;grupo 9;15;F;;0;;;14;06.06.2022;2.000;UP;;;;;;;INR;9379084.00;INR;;10;03.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;14.06.2022;06.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 733;10;;;XX;;prov 316;;;K;grupo 9;23;F;;1;;;1;06.06.2022;2.004;UP;;;;;;;INR;221247.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;15.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 734;10;;;XX;;prov 28;;;K;grupo 134;29;F;;1;;;4;06.06.2022;4.006;UN;;;;;;;INR;4403.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;15.06.2022;X;;X;;;;;;100.000;100.000;;A;;documento 735;10;;;XX;;prov 98;;;K;grupo 136;29;F;;1;;;4;06.06.2022;2.001;UN;;;;;;;INR;59814.00;INR;;10;06.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;07.06.2022;09.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 736;10;;;XX;;prov 54;;;K;grupo 74;18;F;;1;;;4;06.06.2022;103.006;UN;;;;;;;INR;169815.00;INR;;20;04.06.2022;Usuario 6;;;
Usuario 6;06.06.2022;Usuario 6;09.06.2022;09.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 737;10;;;XX;;prov 61;;;K;grupo 60;18;F;;1;;;4;06.06.2022;12.004;UN;;;;;;;INR;641914.00;INR;;10;04.06.2022;Usuario 6;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 738;10;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;4.009;KG;;;;;;;INR;2297.00;INR;;10;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 738;20;;;X;;prov 21;;;;grupo 65;57;F;;1;;;6;06.06.2022;25.006;UN;;;;;;;INR;45585.00;INR;;20;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;01.07.2022;11.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 739;10;;;X;;prov 303;;;;grupo 33;18;F;;1;;;6;06.06.2022;426.009;UN;;;;;;;INR;341504.00;INR;;10;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;01.07.2022;11.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 739;20;;;X;;prov 303;;;;grupo 33;18;F;;1;;;6;06.06.2022;426.002;UN;;;;;;;INR;368905.00;INR;;20;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;01.07.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 739;30;;;X;;prov 303;;;;grupo 33;18;F;;1;;;6;06.06.2022;426.008;UN;;;;;;;INR;374828.00;INR;;30;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;01.07.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 739;40;;;X;;prov 303;;;;grupo 33;18;F;;1;;;6;06.06.2022;426.005;UN;;;;;;;INR;339125.00;INR;;40;06.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 740;10;;;X;;prov 30;;;;grupo 33;57;F;;1;;;6;06.06.2022;7.009;UN;;;;;;;INR;5936.00;INR;;90;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 740;20;;;X;;prov 30;;;;grupo 33;57;F;;1;;;6;06.06.2022;9.005;UN;;;;;;;INR;9653.00;INR;;100;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 740;30;;;X;;prov 30;;;;grupo 33;57;F;;1;;;6;06.06.2022;9.005;UN;;;;;;;INR;6540.00;INR;;110;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 740;40;;;X;;prov 30;;;;grupo 33;57;F;;1;;;6;06.06.2022;11.008;UN;;;;;;;INR;60.00;INR;;120;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;10;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;47991.00;INR;;10;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;20;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;23478.00;INR;;20;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;22.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;30;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;30116.00;INR;;30;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;29.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;40;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;12886.00;INR;;40;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;50;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;41753.00;INR;;50;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;60;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;22744.00;INR;;60;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;22.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;70;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;54521.00;INR;;70;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;29.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;80;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;40263.00;INR;;80;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 741;90;;;X;;prov 21;;;;grupo 43;57;F;;1;;;6;06.06.2022;2.001;KG;;;;;;;INR;47333.00;INR;;130;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 741;100;;;X;;prov 21;;;;grupo 43;57;F;;1;;;6;06.06.2022;2.001;KG;;;;;;;INR;29324.00;INR;;140;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;;X;;;;;;100.000;100.000;;B;;documento 741;110;;;X;;prov 21;;;;grupo 59;57;F;;1;;;6;06.06.2022;4.009;UN;;;;;;;INR;34346.00;INR;;150;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;08.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;120;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;13100.00;INR;;160;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;15.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;130;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;10811.00;INR;;170;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;22.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;140;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;45034.00;INR;;180;05.06.2022;Usuario 4;;;
Usuario 4;06.06.2022;Usuario 4;06.06.2022;29.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 741;150;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;06.06.2022;#¡VALOR!;KG;;;;;;;INR;18907.00;INR;;190;05.06.2022;Usuario 4;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;13.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 742;10;;;X;;prov 295;;;;grupo 21;57;F;;1;;;6;06.06.2022;7.003;UN;;;;;;;INR;25015.00;INR;;10;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;13.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 742;20;;;X;;prov 295;;;;grupo 21;57;F;;1;;;6;06.06.2022;7.009;UN;;;;;;;INR;56166.00;INR;;20;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;13.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 742;30;;;X;;prov 295;;;;grupo 21;57;F;;1;;;6;06.06.2022;7.005;UN;;;;;;;INR;15292.00;INR;;30;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;13.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 742;40;;;X;;prov 295;;;;grupo 21;57;F;;1;;;6;06.06.2022;7.004;UN;;;;;;;INR;24921.00;INR;;40;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 743;10;;;X;;prov 27;;;;grupo 69;57;F;;1;;;6;06.06.2022;17.002;KG;;;;;;;INR;9181.00;INR;;10;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;06.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 743;20;;;X;;prov 27;;;;grupo 69;57;F;;1;;;6;06.06.2022;17.005;KG;;;;;;;INR;13296.00;INR;;20;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;10;;L;X;;prov 26;;;;grupo 20;57;F;;1;;;6;06.06.2022;13.005;BOT;;;;;;;INR;21567.00;INR;;10;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;20;;;X;;prov 26;;;;grupo 109;57;F;;1;;;6;06.06.2022;301.001;KG;;;;;;;INR;406963.00;INR;;20;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;30;;L;X;;prov 26;;;;grupo 33;57;F;;1;;;6;06.06.2022;87.006;BOL;;;;;;;INR;136940.00;INR;;30;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;40;;L;X;;prov 26;;;;grupo 26;57;F;;1;;;6;06.06.2022;21.009;UN;;;;;;;INR;9679.00;INR;;40;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;50;;;X;;prov 26;;;;grupo 77;57;F;;1;;;6;06.06.2022;21.008;KG;;;;;;;INR;6595.00;INR;;50;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;60;;;X;;prov 26;;;;grupo 21;57;F;;1;;;6;06.06.2022;49.002;CJ;;;;;;;INR;26853.00;INR;;60;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;70;;;X;;prov 26;;;;grupo 65;57;F;;1;;;6;06.06.2022;37.000;KG;;;;;;;INR;6261.00;INR;;70;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;80;;;X;;prov 26;;;;grupo 76;57;F;;1;;;6;06.06.2022;5.004;UN;;;;;;;INR;36875.00;INR;;80;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;90;;;X;;prov 26;;;;grupo 20;57;F;;1;;;6;06.06.2022;2.113.006;UN;;;;;;;INR;134737.00;INR;;90;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;100;;;X;;prov 26;;;;grupo 77;57;F;;1;;;6;06.06.2022;21.004;KG;;;;;;;INR;32790.00;INR;;100;06.06.2022;Usuario 9;;;
Usuario 9;06.06.2022;Usuario 9;14.06.2022;09.06.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 744;110;;L;X;;prov 26;;;;grupo 39;57;F;;1;;;6;06.06.2022;6.004;KG;;;;;;;INR;12236.00;INR;;110;06.06.2022;Usuario 9;;;
